"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 19, 2017","37,850","37,850","37,850","37,850","-","0.00%"
"Nov 17, 2017","37,850","37,700","38,150","37,350","767.03K","0.13%"
"Nov 16, 2017","37,800","37,900","38,000","37,700","782.03K","-0.26%"
"Nov 15, 2017","37,900","37,950","38,250","37,550","910.02K","-0.13%"
"Nov 14, 2017","37,950","38,100","38,200","37,650","1.18M","-0.78%"
"Nov 13, 2017","38,250","38,400","38,600","38,150","880.61K","-0.91%"
"Nov 12, 2017","38,600","38,600","38,600","38,600","0.25K","0.00%"
"Nov 10, 2017","38,600","38,550","38,850","38,300","967.39K","0.92%"
"Nov 09, 2017","38,250","38,450","38,700","38,250","1.09M","-0.65%"
"Nov 08, 2017","38,500","38,300","38,750","38,200","1.27M","0.65%"
