"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2019","155,000","153,500","155,000","152,000","322.73K","1.31%"
"Aug 19, 2019","153,000","154,500","156,500","152,000","326.36K","-0.65%"
"Aug 18, 2019","154,000","154,000","154,000","154,000","-","0.00%"
"Aug 16, 2019","154,000","152,500","154,500","150,000","411.40K","0.33%"
"Aug 15, 2019","153,500","153,500","153,500","153,500","-","0.00%"
"Aug 14, 2019","153,500","159,500","159,500","153,500","599.72K","0.33%"
"Aug 13, 2019","153,000","153,000","155,500","152,000","380.05K","-1.29%"
"Aug 12, 2019","155,000","155,000","157,000","151,500","541.28K","-0.32%"
"Aug 11, 2019","155,500","155,500","155,500","155,500","-","0.00%"
"Aug 09, 2019","155,500","155,500","159,000","154,500","769.71K","0.97%"
"Aug 08, 2019","154,000","150,500","154,000","150,000","1.07M","3.70%"
"Aug 07, 2019","148,500","150,500","153,000","146,000","1.22M","1.37%"
"Aug 06, 2019","146,500","138,000","155,000","137,500","3.40M","0.69%"
"Aug 05, 2019","145,500","160,000","162,000","145,500","3.03M","-11.01%"
"Aug 04, 2019","163,500","163,500","163,500","163,500","-","0.00%"
"Aug 02, 2019","163,500","168,500","170,500","162,500","1.22M","-4.11%"
"Aug 01, 2019","170,500","169,500","175,500","169,500","679.14K","0.00%"
"Jul 31, 2019","170,500","176,000","176,500","165,500","1.33M","-3.67%"
"Jul 30, 2019","177,000","179,500","183,500","177,000","494.83K","-1.12%"
"Jul 29, 2019","179,000","183,500","184,500","179,000","429.49K","-3.24%"
"Jul 28, 2019","185,000","185,000","185,000","185,000","-","0.00%"
"Jul 26, 2019","185,000","177,000","186,000","177,000","577.81K","3.93%"
"Jul 25, 2019","178,000","179,000","180,500","176,500","510.73K","-1.11%"
"Jul 24, 2019","180,000","182,500","183,000","178,000","462.20K","-1.10%"
"Jul 23, 2019","182,000","184,500","185,000","181,000","351.39K","-1.36%"
"Jul 22, 2019","184,500","185,500","187,500","184,000","268.94K","0.00%"
"Jul 21, 2019","184,500","184,500","184,500","184,500","-","0.00%"
"Jul 19, 2019","184,500","180,500","185,000","180,500","450.34K","2.22%"
"Jul 18, 2019","180,500","182,500","184,500","179,500","560.03K","-2.17%"
"Jul 17, 2019","184,500","189,000","189,500","182,500","466.58K","-2.12%"
"Jul 16, 2019","188,500","182,500","191,000","182,500","532.27K","2.72%"
"Jul 15, 2019","183,500","189,000","190,500","181,000","625.20K","-2.65%"
"Jul 14, 2019","188,500","188,500","188,500","188,500","-","0.00%"
"Jul 12, 2019","188,500","190,500","191,000","187,500","343.83K","-1.57%"
"Jul 11, 2019","191,500","189,500","193,000","188,000","726.25K","1.32%"
"Jul 10, 2019","189,000","193,500","195,000","187,500","633.93K","-1.82%"
"Jul 09, 2019","192,500","205,000","206,000","184,000","1.46M","-6.55%"
"Jul 08, 2019","206,000","207,500","209,500","205,500","263.20K","-0.96%"
"Jul 07, 2019","208,000","208,000","208,000","208,000","-","0.00%"
"Jul 05, 2019","208,000","203,500","208,000","203,500","259.97K","2.21%"
"Jul 04, 2019","203,500","205,500","206,500","202,500","295.61K","-1.21%"
"Jul 03, 2019","206,000","205,500","208,000","204,500","188.73K","0.49%"
"Jul 02, 2019","205,000","207,000","209,000","204,500","217.46K","-1.44%"
"Jul 01, 2019","208,000","206,000","209,000","204,500","379.61K","1.22%"
"Jun 30, 2019","205,500","205,500","205,500","205,500","-","0.00%"
"Jun 28, 2019","205,500","203,000","206,000","201,500","281.07K","0.74%"
"Jun 27, 2019","204,000","207,500","209,000","203,000","605.72K","-3.09%"
"Jun 26, 2019","210,500","208,000","211,500","205,500","297.71K","1.20%"
"Jun 25, 2019","208,000","208,000","209,000","204,000","381.44K","-0.24%"
"Jun 24, 2019","208,500","212,500","214,000","207,500","344.98K","-1.88%"
"Jun 23, 2019","212,500","212,500","212,500","212,500","-","0.00%"
"Jun 21, 2019","212,500","214,500","215,000","210,000","837.68K","-0.70%"
"Jun 20, 2019","214,000","212,500","214,000","211,500","307.90K","1.18%"
"Jun 19, 2019","211,500","210,500","212,000","209,000","378.51K","1.68%"
"Jun 18, 2019","208,000","205,000","210,000","204,500","432.07K","1.46%"
"Jun 17, 2019","205,000","201,000","205,500","199,500","323.70K","1.99%"
"Jun 16, 2019","201,000","201,000","201,000","201,000","-","0.00%"
"Jun 14, 2019","201,000","206,500","206,500","200,000","416.98K","-2.90%"
"Jun 13, 2019","207,000","204,500","207,000","204,000","506.73K","1.47%"
"Jun 12, 2019","204,000","203,000","204,500","201,000","313.17K","0.99%"
"Jun 11, 2019","202,000","198,500","203,000","198,000","375.88K","1.76%"
"Jun 10, 2019","198,500","198,000","199,000","196,000","294.80K","1.02%"
"Jun 07, 2019","196,500","196,500","197,000","194,500","249.58K","0.26%"
"Jun 05, 2019","196,000","198,500","198,500","195,000","293.74K","0.26%"
"Jun 04, 2019","195,500","194,000","197,000","191,000","406.75K","1.30%"
